employee_id,department,job_level,salary_monthly,tenure_days,num_withdrawals_last_30d,num_withdrawals_last_90d,avg_withdraw_amount,avg_withdraw_pct_of_salary,last_withdraw_days_ago,savings_balance,other_loans,label_request_next_cycle
E00271,hr,mid,25000,611,0,0,1739.4822620078971,0.06957929048031589,82,3239.3289459699313,0,0
E00272,support,junior,50000,39,0,1,7453.978763523932,0.14907957527047863,179,1285.3805954250533,0,0
E00273,ops,mid,20000,16,0,2,5965.39022649903,0.2982695113249515,173,3501.3321268787945,0,0
E00274,support,mid,35000,273,1,1,5921.599880355642,0.16918856801016122,32,8710.67019815263,0,0
E00275,ops,junior,25000,25,0,0,4269.676523825632,0.1707870609530253,137,15226.220620029242,1,0
E00276,sales,mid,15000,22,0,0,756.6661171895248,0.050444407812634984,162,8639.393331422247,1,0
E00277,sales,junior,50000,553,2,2,10360.774477695397,0.20721548955390792,14,1683.6650895068935,0,0
E00278,ops,mid,35000,160,3,3,7926.24968040952,0.22646427658312915,5,509.97354819090566,0,0
E00279,engineering,junior,25000,766,0,2,3679.639953229324,0.14718559812917295,165,4980.965974407047,0,0
E00280,hr,senior,20000,259,0,0,436.3431749140916,0.02181715874570458,140,5631.376420668573,0,0
E00281,engineering,mid,25000,151,0,0,2027.6737296251383,0.08110694918500554,147,1397.2597497969948,0,0
E00282,hr,junior,35000,7,0,1,942.0081723933014,0.026914519211237182,172,699.2109458895151,0,0
E00283,sales,junior,25000,216,0,0,5770.633332478496,0.23082533329913987,100,688.2506633521239,0,0
E00284,engineering,junior,25000,156,0,1,2158.70998744217,0.0863483994976868,79,8261.59351744529,0,0
E00285,hr,mid,15000,59,0,1,2380.9534224303707,0.1587302281620247,91,942.6809002664526,0,0
E00286,ops,senior,20000,278,0,0,156.22228195112137,0.007811114097556068,129,3067.2324616451733,0,0
E00287,support,mid,15000,399,0,0,2294.9086703948005,0.15299391135965337,161,743.2268527692113,1,0
E00288,sales,junior,35000,428,1,2,2602.1454794788624,0.07434701369939607,25,823.7021073163359,0,1
E00289,sales,junior,20000,299,1,1,2114.849623364847,0.10574248116824235,47,12724.136331469577,1,0
E00290,engineering,senior,35000,561,0,0,2739.537372250959,0.07827249635002739,132,430.0011066009067,0,0
E00291,ops,junior,35000,583,0,0,4271.159138358026,0.12203311823880075,84,1315.1419588097615,0,0
E00292,engineering,mid,15000,176,0,3,1107.4384155829507,0.07382922770553005,132,5661.723016105115,0,0
E00293,hr,senior,35000,961,1,1,4974.821531677809,0.14213775804793738,48,8821.95659983044,0,0
E00294,hr,junior,25000,366,0,0,5310.222929019226,0.21240891716076907,139,16274.668279520356,0,0
E00295,ops,junior,25000,597,0,0,1196.6795337966043,0.04786718135186418,139,2209.548596150499,0,0
E00296,ops,mid,15000,38,1,1,2066.2932030016705,0.13775288020011137,53,8508.406900427157,1,0
E00297,ops,junior,25000,88,0,1,3358.964514527184,0.13435858058108735,165,4228.712630590195,0,0
E00298,sales,mid,50000,557,0,0,5422.884199179167,0.10845768398358334,142,379.0279462971057,0,0
E00299,ops,mid,15000,1551,0,1,1260.2968818771285,0.0840197921251419,139,7418.069820008573,0,0
E00300,engineering,junior,35000,116,1,1,1758.2704312712408,0.05023629803632117,9,35.033759673622306,0,0
E00301,support,mid,50000,21,0,0,4635.347534724347,0.09270695069448694,153,10433.536366477672,1,0
E00302,hr,senior,35000,124,0,0,2990.3708846913532,0.08543916813403866,158,12008.13383357463,0,0
E00303,hr,mid,15000,194,0,1,2239.517008463244,0.14930113389754962,77,8563.582693298918,1,0
E00304,support,junior,35000,914,0,1,551.5131188548203,0.015757517681566295,165,5185.719264139446,0,0
E00305,sales,mid,20000,61,1,1,711.9983479552659,0.035599917397763296,5,761.090612731614,1,1
E00306,ops,junior,25000,195,1,3,704.5054234061367,0.028180216936245468,14,5564.662769509726,1,0
E00307,engineering,mid,35000,144,1,1,9227.089747323585,0.2636311356378167,27,6235.543253873391,0,0
E00308,sales,junior,15000,645,0,0,1259.877852898682,0.08399185685991213,105,3942.680562768905,0,0
E00309,sales,junior,15000,198,0,1,2669.2055822337365,0.17794703881558244,115,1658.9913166597362,0,0
E00310,engineering,junior,50000,119,1,1,5667.716763358747,0.11335433526717494,15,3457.7317812292363,0,0
E00311,ops,junior,25000,91,0,0,5832.069379625753,0.23328277518503013,116,2091.6047719541602,0,0
E00312,hr,junior,50000,292,0,1,6149.853516000086,0.12299707032000172,89,3120.008460484301,0,0
E00313,ops,mid,25000,68,2,2,3475.50467801261,0.1390201871205044,12,16364.298436505733,0,0
E00314,support,mid,20000,16,3,4,6919.893338188666,0.3459946669094333,14,4261.456467891167,0,0
E00315,engineering,mid,15000,34,0,0,899.5802630374047,0.05997201753582698,113,461.31351079664137,1,0
E00316,hr,junior,35000,403,2,2,6421.837544010077,0.1834810726860022,55,6351.367952496542,1,0
E00317,ops,junior,35000,32,0,2,358.7688371984314,0.01025053820566947,79,12794.085204151128,0,0
E00318,support,junior,25000,7,1,2,8364.131956316456,0.33456527825265825,14,9689.747219848898,0,0
E00319,ops,mid,35000,147,1,1,1489.3231059650252,0.04255208874185786,51,6748.145726709837,0,0
E00320,ops,junior,15000,99,1,1,1375.8072917754564,0.09172048611836375,57,7321.2174887384,0,0
E00321,ops,junior,20000,165,0,0,1617.8387988730094,0.08089193994365047,144,2980.8148693756925,0,0
E00322,hr,senior,15000,137,0,0,2618.8809284815406,0.17459206189876939,83,1540.8427191586184,0,0
E00323,support,mid,25000,731,1,1,6948.511224257804,0.27794044897031217,11,6801.8695659434725,0,0
E00324,hr,mid,25000,808,1,2,2951.86951091889,0.1180747804367556,53,1900.559587493586,1,0
E00325,engineering,junior,15000,423,0,0,456.6420333996619,0.030442802226644125,151,9395.398795684618,0,0
E00326,engineering,junior,20000,250,0,0,501.88754456373664,0.02509437722818683,114,5033.217531163325,0,0
E00327,support,junior,35000,850,1,2,1888.195312093953,0.05394843748839866,57,1343.2433337035848,0,0
E00328,support,mid,20000,1221,0,1,1179.3301270893276,0.058966506354466375,179,1600.9490592832153,0,0
E00329,ops,mid,35000,77,0,0,2565.631314739497,0.07330375184969992,95,4304.470206700266,0,0
E00330,sales,mid,20000,362,0,0,195.14659295851607,0.009757329647925804,100,1860.5046342085056,0,0
E00331,hr,junior,35000,599,1,1,4310.192490305953,0.12314835686588435,55,154.44021261154424,0,0
E00332,engineering,junior,25000,16,0,0,2194.9474750820314,0.08779789900328126,122,3599.4057665703704,0,0
E00333,support,mid,15000,121,1,3,1123.8715668525515,0.07492477112350343,8,665.6426774421452,1,0
E00334,hr,junior,15000,5,0,0,1876.6791835652607,0.12511194557101737,157,4201.650426246831,1,0
E00335,engineering,junior,35000,673,1,2,10693.916647737165,0.3055404756496333,18,1960.2441446072787,1,1
E00336,support,mid,15000,259,0,2,5337.022058883736,0.35580147059224904,137,2132.362385922835,1,1
E00337,support,junior,15000,52,1,2,1316.096785910057,0.08773978572733714,59,1350.6209628977963,1,0
E00338,hr,junior,15000,559,1,3,1525.2139851339036,0.10168093234226024,1,2130.576442768848,0,1
E00339,hr,senior,25000,125,0,1,1177.0530446322814,0.04708212178529126,78,9315.125431132703,0,0
E00340,hr,mid,25000,607,0,1,5289.280767247317,0.2115712306898927,111,15866.898233462192,0,0
E00341,support,mid,20000,659,0,1,1762.058864217392,0.0881029432108696,67,1896.3063511938428,0,0
E00342,support,mid,35000,216,0,1,2401.002959782308,0.0686000845652088,163,5648.53801523644,0,0
E00343,ops,junior,35000,9,0,0,2133.1113407685443,0.0609460383076727,108,1242.8841762848322,0,0
E00344,sales,mid,20000,72,3,3,5916.800431074553,0.29584002155372763,54,2220.9883337476276,0,1
E00345,engineering,mid,35000,133,0,0,4244.628183120757,0.12127509094630734,103,10058.274143207782,0,0
E00346,support,mid,20000,389,1,1,4588.96861299033,0.22944843064951653,3,1510.3167732621864,0,0
E00347,support,senior,25000,15,0,0,4418.574802656764,0.1767429921062706,85,4036.9516761981004,0,0
E00348,support,senior,15000,448,0,1,1852.1755012348494,0.12347836674898996,171,1450.470001068034,1,0
E00349,engineering,junior,20000,92,1,2,1749.1825671265194,0.08745912835632597,39,8806.710110388967,0,0
E00350,support,senior,20000,176,2,2,4592.737140602682,0.22963685703013412,39,30314.294208507403,0,0
E00351,support,junior,25000,387,2,2,2562.5571460746314,0.10250228584298525,51,510.2645050177323,0,0
E00352,ops,mid,20000,189,1,1,1940.0565855432174,0.09700282927716086,46,8488.348974347018,0,0
E00353,ops,junior,20000,40,0,0,1508.0602185334471,0.07540301092667236,81,10176.254495261659,0,0
E00354,ops,mid,35000,628,2,3,7653.099338712143,0.21865998110606125,57,3743.8296760453786,0,0
E00355,engineering,junior,35000,63,0,0,5495.516690034068,0.15701476257240196,177,1978.1102311442496,0,0
E00356,ops,mid,35000,294,0,0,7373.712924608781,0.21067751213167946,85,7119.7522715136065,0,0
E00357,hr,senior,20000,276,1,2,4809.06777540828,0.240453388770414,1,1885.569619133633,1,0
E00358,sales,junior,35000,446,2,2,11351.564654708824,0.3243304187059664,59,5191.273472827269,0,0
E00359,hr,mid,25000,727,1,2,1475.0927186463648,0.059003708745854595,20,3015.466321096659,1,0
E00360,ops,junior,15000,511,1,3,4499.949942124579,0.2999966628083053,4,12867.469523768365,1,0
E00361,ops,junior,20000,73,0,0,6784.202776576474,0.3392101388288237,74,19548.989254179047,1,0
E00362,hr,junior,15000,455,0,3,985.366565352997,0.06569110435686647,105,1367.7933054317436,0,0
E00363,engineering,junior,50000,300,0,0,1451.3513118069247,0.029027026236138495,104,11421.096154406107,1,0
E00364,support,senior,15000,5,0,2,1079.7454175055354,0.07198302783370236,104,7348.841359763341,0,0
E00365,sales,junior,15000,106,0,2,1463.1694434260612,0.09754462956173741,73,11827.673914586043,0,0
E00366,engineering,senior,25000,390,0,1,1040.5405604617497,0.041621622418469985,94,5070.925892504657,0,0
E00367,support,junior,35000,169,1,1,3192.8184462510058,0.09122338417860017,40,146.12037116064988,0,0
E00368,engineering,junior,35000,115,0,1,943.0754994001836,0.026945014268576675,147,14547.301400492566,0,0
E00369,sales,junior,15000,164,0,0,576.181871675979,0.0384121247783986,65,2900.7028132088913,0,0
E00370,ops,junior,35000,331,1,1,6907.5800282889095,0.19735942937968312,38,1719.4944573482558,0,0
E00371,sales,mid,25000,203,1,2,3768.1392514164454,0.15072557005665782,23,3048.7093286515087,0,0
E00372,sales,mid,35000,74,0,0,4272.027052590763,0.12205791578830749,119,5489.172526523907,0,0
E00373,hr,senior,20000,982,0,0,2848.6613308139026,0.14243306654069512,140,22120.064060219458,0,0
E00374,sales,junior,35000,302,0,2,2425.8974443094103,0.06931135555169744,89,869.7813143735782,0,0
E00375,ops,senior,25000,687,0,0,883.6381972868123,0.035345527891472495,88,11391.03955424943,1,0
E00376,engineering,senior,35000,67,0,0,7756.179079137445,0.22160511654678414,93,1597.8732449498502,0,0
E00377,sales,mid,15000,4,1,1,3880.058927661005,0.2586705951774003,38,5503.049157159873,0,0
E00378,engineering,mid,15000,313,0,0,1768.8665759772257,0.11792443839848171,82,1547.8084862655141,0,1
E00379,hr,junior,20000,398,0,0,1486.9005472157542,0.07434502736078771,149,522.5691760738074,0,0
E00380,ops,junior,15000,292,2,3,3639.3533481990985,0.24262355654660656,55,2789.0782801250875,0,0
E00381,ops,mid,25000,24,1,1,3907.9840015857826,0.1563193600634313,18,3369.787326945151,1,1
E00382,engineering,mid,35000,749,1,2,3202.4179856829915,0.09149765673379975,30,1834.2595080194485,0,0
E00383,sales,senior,20000,177,1,2,1661.9141212360514,0.08309570606180257,3,3359.6616864300872,0,1
E00384,ops,junior,25000,186,0,0,2767.8604290700014,0.11071441716280006,156,983.2371549431605,0,1
E00385,engineering,mid,50000,141,1,2,4179.417987343133,0.08358835974686266,53,583.083481491684,0,0
E00386,engineering,mid,25000,107,0,0,2293.645042214808,0.09174580168859232,75,5085.3928289006635,0,0
E00387,hr,mid,20000,34,1,1,2227.092790863709,0.11135463954318546,12,952.1480895520426,0,0
E00388,ops,junior,35000,1629,1,1,1697.2608155179885,0.048493166157656815,57,21551.131762555233,0,0
E00389,engineering,junior,20000,138,0,0,142.53239768761082,0.007126619884380541,90,8115.083575917926,1,0
E00390,support,mid,15000,31,0,0,1156.8243565637356,0.0771216237709157,152,262.91429287657877,0,0
E00391,support,junior,50000,33,0,0,10597.320527401233,0.21194641054802466,99,2284.2281519771486,0,1
E00392,engineering,mid,35000,148,2,5,5797.314876861255,0.16563756791032155,42,6532.075844856426,0,0
E00393,sales,senior,35000,382,0,0,8115.525366228143,0.23187215332080408,88,5445.642191347343,0,0
E00394,support,mid,25000,63,3,3,4657.295978652494,0.18629183914609979,10,4468.566008999014,0,0
E00395,engineering,senior,35000,233,0,0,2325.650048144583,0.06644714423270237,68,16994.615382776297,0,0
E00396,ops,mid,50000,359,1,2,18437.50200657997,0.3687500401315994,8,2927.0934617233934,0,0
E00397,sales,junior,20000,222,0,1,420.15872305880725,0.021007936152940363,175,3561.7404515091002,0,0
E00398,hr,senior,25000,113,0,0,3773.621758260516,0.15094487033042064,138,6827.5734413414775,0,0
E00399,ops,junior,15000,334,1,2,2655.43849607624,0.17702923307174934,7,191.25493661235043,0,0
E00400,sales,mid,50000,756,0,0,2456.434869018009,0.04912869738036018,120,2206.2684136883754,0,0
E00401,sales,mid,20000,822,0,1,1808.247761242202,0.09041238806211009,169,1546.9667021728067,1,0
E00402,support,junior,15000,175,1,1,2887.8909661116445,0.19252606440744297,16,308.1126794081224,1,1
E00403,sales,junior,20000,68,1,1,1796.7482572911222,0.08983741286455611,44,3130.03708365971,0,0
E00404,engineering,mid,35000,93,1,1,7223.481446721475,0.20638518419204213,9,15441.736278661445,0,0
E00405,sales,mid,15000,2261,0,0,1748.2126935013307,0.11654751290008872,83,11857.173638984961,0,0
E00406,ops,junior,25000,1203,1,1,3650.6414174142556,0.14602565669657022,49,7269.682452578882,0,0
E00407,ops,junior,25000,314,1,1,2622.2329614767345,0.10488931845906938,47,1083.5743709006497,0,0
E00408,sales,senior,15000,97,1,1,1970.9723478503963,0.13139815652335976,42,7581.357835465926,0,0
E00409,support,mid,15000,322,0,1,3776.645598992527,0.2517763732661685,135,3551.253428969825,0,0
E00410,engineering,senior,25000,400,1,1,773.0774412640823,0.03092309765056329,8,9213.647019230539,0,0
E00411,ops,mid,15000,86,2,2,2260.9162674718427,0.1507277511647895,25,5959.602505530225,0,0
E00412,sales,junior,20000,198,0,0,1060.4707553858816,0.053023537769294075,86,1373.1816702412805,0,0
E00413,hr,junior,15000,512,0,0,2542.287698798136,0.1694858465865424,141,405.3940788187814,0,1
E00414,hr,mid,25000,325,1,1,3867.13515247405,0.154685406098962,35,1589.4378127310056,0,0
E00415,sales,junior,20000,240,2,2,890.0467307913925,0.04450233653956963,27,7221.642919395397,0,0
E00416,ops,mid,15000,139,0,1,366.595094976998,0.02443967299846653,136,368.8285824909389,0,0
E00417,engineering,junior,15000,328,0,0,3123.565937058079,0.20823772913720526,162,1285.6623458738795,0,0
E00418,ops,mid,20000,386,0,0,4353.521285048275,0.21767606425241376,144,2706.153613864073,0,0
E00419,hr,junior,20000,495,0,1,4438.313536553878,0.22191567682769392,84,8243.554729925832,0,0
E00420,engineering,junior,25000,87,0,1,2596.1039526056234,0.10384415810422494,99,1764.7902440984092,0,0
E00421,ops,senior,20000,339,1,1,1609.8553674430607,0.08049276837215304,39,19.60892947215679,0,0
E00422,support,mid,20000,84,0,0,2760.2381659776497,0.1380119082988825,66,467.9278016841355,0,0
E00423,hr,mid,35000,410,1,1,101.13405819532736,0.0028895445198664957,43,13549.39225039567,0,0
E00424,sales,junior,15000,658,2,2,1743.6537223139167,0.11624358148759445,47,24690.734871447745,0,0
E00425,sales,mid,25000,57,0,0,1853.216031218663,0.07412864124874652,120,896.013656543395,0,0
E00426,ops,junior,25000,283,1,1,4223.820376628251,0.16895281506513005,37,3020.338498582881,1,0
E00427,sales,mid,25000,274,0,0,144.69464258696598,0.005787785703478639,70,1808.4654916895054,0,0
E00428,sales,mid,20000,1895,1,3,710.3322090567929,0.035516610452839645,50,7435.99271154491,0,0
E00429,support,junior,25000,16,3,3,4898.229752401775,0.19592919009607102,32,1201.0510454636378,0,0
E00430,ops,mid,20000,117,0,0,4718.920822866944,0.23594604114334722,142,913.3091476075816,0,0
E00431,sales,senior,35000,111,0,0,365.36938027717207,0.010439125150776345,130,1980.1000329436465,0,0
E00432,support,junior,15000,719,0,0,1177.285681679376,0.0784857121119584,88,1532.4594977129316,0,0
E00433,hr,junior,20000,195,0,0,2493.4183339746046,0.12467091669873022,70,24.48217005903264,1,0
E00434,hr,mid,25000,185,1,1,2456.7588449941663,0.09827035379976665,30,3284.935927562856,0,0
E00435,engineering,mid,35000,132,0,1,6457.46977637617,0.18449913646789057,170,948.2858936821208,0,0
E00436,support,junior,35000,603,2,2,4251.7920449875255,0.1214797727139293,58,689.1570501287273,1,0
E00437,ops,junior,20000,424,0,1,2341.3950052944056,0.11706975026472027,122,10706.376436355258,0,0
E00438,hr,junior,15000,189,0,3,265.8189028418886,0.01772126018945924,83,9243.379608256195,0,0
E00439,support,junior,25000,568,1,2,1431.1427000516164,0.05724570800206465,9,9242.74472684431,0,0
E00440,engineering,mid,15000,880,1,1,1012.2010892304152,0.06748007261536101,47,1348.18103698017,0,0
E00441,engineering,junior,20000,141,0,0,1340.146879573505,0.06700734397867525,145,185.52706506365166,1,0
E00442,support,senior,25000,509,1,1,3332.9705774513036,0.13331882309805215,12,12442.231320338986,1,0
E00443,ops,senior,25000,211,0,1,1328.2251158298934,0.05312900463319574,79,3306.274898357599,0,0
E00444,hr,junior,25000,155,0,0,2225.8579504267327,0.0890343180170693,134,1010.1092535198279,0,1
E00445,engineering,junior,20000,491,0,0,876.7864987555074,0.04383932493777537,79,92.64495197656997,0,0
E00446,hr,senior,50000,197,1,1,6408.668575434177,0.12817337150868355,6,46.03906136992443,0,0
E00447,sales,junior,20000,199,0,1,1647.8342572662846,0.08239171286331423,161,11934.383789316722,1,0
E00448,ops,mid,15000,444,0,0,1366.2594566962591,0.0910839637797506,174,14513.254582735075,0,0
E00449,sales,junior,35000,1,1,2,6274.36928787945,0.17926769393941286,32,1236.279488872579,0,0
E00450,sales,mid,20000,98,0,1,3059.071149981907,0.15295355749909537,142,4960.721038548121,0,0
E00451,support,junior,15000,423,2,2,4018.785992337883,0.26791906615585886,29,1330.416822487637,0,0
E00452,ops,mid,25000,191,1,3,1875.533977510334,0.07502135910041335,37,7265.528816912251,1,0
E00453,engineering,junior,35000,25,0,3,2103.976257844068,0.06011360736697338,66,797.6400774015361,0,0
E00454,hr,junior,15000,238,1,1,6113.839712681844,0.4075893141787896,43,46.76951210974146,0,1
E00455,engineering,junior,20000,46,0,0,740.7234087917784,0.03703617043958892,84,1673.9519767443705,0,0
E00456,support,junior,15000,116,0,4,3352.697111162891,0.22351314074419273,61,5542.608488310096,0,0
E00457,sales,junior,25000,131,1,1,2884.58787265065,0.115383514906026,1,24529.835132554897,0,0
E00458,engineering,junior,25000,69,1,1,8664.448332962455,0.3465779333184982,25,5146.968914030653,0,0
E00459,engineering,junior,20000,305,2,3,4581.849877677815,0.22909249388389077,46,2915.629028306323,1,0
E00460,engineering,junior,50000,12,0,1,1320.2579458022913,0.026405158916045824,87,6790.114488449332,0,0
